id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
101974,Enith,Pérez,CC,8780727903,1988-12-14,2026-07-20,Elite,583.0,Medellin,Colombia,Activo,App Movil
101975,Nataly,Garcés,CC,1608819722,1993-04-13,2026-04-28,Basico,512.0,Lima,Peru,Activo,Oficina
101976,Kevin,Buitrago,CC,9647718375,1975-04-13,2025-11-16,Estandar,670.0,Cali,Colombia,Activo,Corresponsal Bancario
101977,Fredy,Gómez,CC,6810248085,1977-05-08,2026-05-26,Estandar,508.0,Buenos Aires,Argentina,Activo,App Movil
101978,Julián,Restrepo,CC,8002443236,1997-11-29,2025-10-10,Basico,685.0,Lima,Peru,Activo,App Movil
101979,Smith,Pérez,CC,1690696857,1983-12-24,2026-04-06,Basico,873.0,Barranquilla,Colombia,Activo,Oficina
101980,Beatriz,Soto,CC,0675169139,1999-10-04,2026-06-19,Basico,517.0,Lima,Peru,Activo,Corresponsal Bancario
101981,Gustavo,Caro,CC,5215016426,2005-04-28,2026-06-27,Basico,621.0,Medellin,Colombia,Activo,App Movil
101982,Patricia,Ramos,CC,0335084243,1996-07-11,2026-08-05,Estandar,397.0,Santiago,Chile,Activo,Portal Web
101983,Diego,Vélez,CC,9839248481,1978-02-23,2025-09-24,Premium,619.0,Cali,Colombia,Activo,Corresponsal Bancario
101984,Marina,Rodríguez,CC,1691053021,1977-04-05,2026-06-28,Basico,714.0,Bogota,Colombia,Activo,Oficina
101985,Aura,García,CC,7586463395,1981-10-27,2026-01-14,Basico,722.0,Medellin,Colombia,Activo,Portal Web
101986,Cristina,Caicedo,CC,1050147642,1980-05-26,2025-12-04,Estandar,657.0,Bogota,Colombia,Activo,Corresponsal Bancario
101987,Jackeline,Fonseca,CC,9615738551,1981-10-02,2025-10-25,Estandar,738.0,Lima,Peru,Activo,App Movil
101988,Marcela,Fuentes,CC,7751239597,1996-09-05,2026-03-22,Estandar,904.0,Lima,Peru,Activo,Portal Web
101989,José,Herrera,CC,4260972360,1982-10-11,2026-05-03,Estandar,821.0,Medellin,Colombia,Activo,Oficina
101990,Lucía,Mesa,CC,6546772051,1978-10-11,2026-07-06,Premium,597.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
101991,Mayra,Rodríguez,CC,3087156478,1978-10-31,2026-07-13,Basico,504.0,Cali,Colombia,Activo,Oficina
101992,Harvey,Gallego,CC,7031754380,1974-04-12,2025-10-15,Estandar,609.0,Lima,Peru,Activo,App Movil
101993,Jaime,Campo,CC,4148572602,1980-06-06,2025-10-28,Estandar,555.0,Cali,Colombia,Activo,Portal Web
101994,Luis,Quintero,CC,6862728840,1984-08-28,2025-12-17,Elite,695.0,Bogota,Colombia,Activo,Portal Web
101995,Mayerly,Osorio,CC,2076327135,1975-10-16,2026-01-02,Basico,531.0,Bogota,Colombia,Activo,Portal Web
101996,Laura,Caicedo,CC,6762592386,1989-07-27,2026-02-02,Basico,642.0,Bogota,Colombia,Activo,Portal Web
101997,Daniel,Perea,CC,9060488693,1999-01-08,2026-04-05,Estandar,733.0,Bogota,Colombia,Inactivo,Portal Web
101998,Gloria,Vélez,CC,5340508927,1990-06-23,2026-08-26,Basico,639.0,Buenos Aires,Argentina,Activo,Oficina
101999,Alejandra,Guerrero,CC,1597640535,1997-01-09,2025-09-11,Basico,555.0,Lima,Peru,Activo,Portal Web
102000,Elsa,Martínez,CC,7897755426,1997-05-27,2026-01-29,Basico,767.0,Barranquilla,Colombia,Activo,Oficina
102001,Gustavo,Fernández,CC,0384227362,1990-08-14,2026-02-18,Estandar,462.0,Cali,Colombia,Inactivo,Oficina
102002,Bertha,Rojas,CC,0222711175,1998-02-07,2026-05-12,Premium,617.0,Medellin,Colombia,Activo,Corresponsal Bancario
102003,Jesús,Rincón,CC,9171620429,1992-08-21,2026-05-08,Estandar,645.0,Lima,Peru,Activo,Oficina
102004,Brayan,Arias,CC,4486983052,2008-05-09,2025-10-02,Premium,651.0,Buenos Aires,Argentina,Activo,Oficina
102005,Gilberto,Perea,CC,9039220269,1985-11-19,2026-02-09,Estandar,668.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
102006,William,Rodríguez,CC,4264710680,1987-10-14,2026-04-02,Estandar,711.0,Cali,Colombia,Activo,App Movil
102007,Gabriel,Cardona,CC,0316370500,1997-12-28,2026-07-16,Premium,646.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
102008,Margarita,Ramírez,CC,2672446931,1981-01-25,2026-08-24,Basico,613.0,Cali,Colombia,Activo,Portal Web
102009,Nelson,Mendoza,CC,9476380839,1977-04-18,2025-12-08,Premium,609.0,Cali,Colombia,Activo,Oficina
102010,María,Medina,CC,5402599851,2008-05-09,2026-05-18,Estandar,588.0,Bogota,Colombia,Activo,Corresponsal Bancario
102011,Jhon,Torres,CC,9327272812,1997-11-03,2026-08-03,Basico,728.0,Barranquilla,Colombia,Activo,Corresponsal Bancario
102012,Johan,González,CC,6350496026,1997-09-08,2026-03-19,Estandar,585.0,Barranquilla,Colombia,Activo,Corresponsal Bancario
102013,Óscar,Cárdenas,CC,5272845397,2000-01-09,2025-11-22,Estandar,734.0,Bogota,Colombia,Activo,Corresponsal Bancario
102014,Mónica,Zambrano,CC,9507088640,1978-09-24,2025-10-15,Elite,651.0,Buenos Aires,Argentina,Activo,Portal Web
102015,Yuliana,Zapata,CC,5602080192,1991-06-13,2025-12-12,Estandar,597.0,Guadalajara,Mexico,Activo,Oficina
102016,Juan,Pérez,CC,1543904489,1992-07-19,2026-04-01,Elite,711.0,Cali,Colombia,Activo,Oficina
102017,Arley,Orozco,CC,2253332023,2008-04-02,2025-12-30,Estandar,577.0,Cali,Colombia,Activo,App Movil
102018,Edith,Gómez,CC,5550193545,1981-09-02,2026-03-03,Basico,,Bogota,,Activo,Corresponsal Bancario
102019,Orlando,Carrillo,CC,0369888439,2002-09-25,2025-11-21,Estandar,671.0,Bogota,Colombia,Activo,App Movil
102020,Elena,Guevara,CC,3243629620,1988-08-08,2026-02-20,Estandar,,Guadalajara,,Activo,Portal Web
102021,John,Rodríguez,CC,9831244129,1985-07-11,2026-06-15,Premium,702.0,Cali,Colombia,Activo,Corresponsal Bancario
102022,Luz,Patiño,CC,9659992012,1972-03-23,2026-03-01,Basico,704.0,Bogota,Colombia,Activo,Corresponsal Bancario
102023,Olga,Zapata,CC,3177495421,2004-06-20,2026-08-20,Premium,765.0,Lima,Peru,Activo,App Movil
102024,Eliecer,Flórez,CC,9419375919,2007-09-09,2025-09-26,Estandar,746.0,Cali,Colombia,Activo,Oficina
102025,Marcela,Medina,CC,1317536264,1986-01-19,2025-10-27,Premium,,Guadalajara,,Activo,App Movil
102026,Clemencia,Sánchez,CC,8646120961,1966-12-02,2025-09-22,Basico,537.0,Bogota,Colombia,Activo,Portal Web
102027,Mayerly,Castañeda,CC,0099284524,1973-10-26,2025-10-31,Basico,894.0,Medellin,Colombia,Activo,Corresponsal Bancario
102028,Luz,Pérez,CC,1153550514,1986-06-22,2026-01-28,Elite,509.0,Medellin,Colombia,Activo,Oficina
102029,Laura,Fuentes,CC,1914308779,1994-07-20,2025-11-18,Premium,,Medellin,,Activo,Corresponsal Bancario
102030,Miryam,Hernández,CC,7925422188,1979-07-04,2025-11-02,Premium,693.0,Medellin,Colombia,Activo,Oficina
102031,Leidy,Figueroa,CC,5819204877,2000-02-07,2025-09-04,Basico,532.0,Lima,Peru,Activo,Oficina
102032,María,Rincón,CC,6933329986,1983-03-21,2026-01-25,Basico,637.0,Guadalajara,Mexico,Activo,App Movil
102033,Sonia,Mosquera,CC,9025784640,1982-04-28,2026-03-10,Basico,642.0,Barranquilla,Colombia,Activo,Oficina
102034,Brayan,Quintero,CC,8588382567,1976-03-12,2026-07-20,Estandar,780.0,Barranquilla,Colombia,Activo,Portal Web
102035,Marcela,Angulo,CC,0846729254,1954-12-21,2026-04-04,Basico,578.0,Santiago,Chile,Activo,Portal Web
102036,Martín,Prieto,CC,5519628222,1984-02-04,2026-03-31,Premium,623.0,Buenos Aires,Argentina,Activo,Oficina
102037,Gabriel,Rodríguez,CC,1825624728,1994-12-18,2026-08-16,Basico,416.0,Bogota,Colombia,Activo,App Movil
102038,Elsa,Fernández,CC,4201223414,1989-01-26,2025-11-14,Estandar,823.0,Barranquilla,Colombia,Activo,App Movil
102039,Carlos,Pérez,CC,0096627026,2008-07-23,2026-02-21,Basico,542.0,Cali,Colombia,Activo,Portal Web
102040,Fanny,Muñoz,CC,5095632174,1997-01-28,2025-10-02,Estandar,682.0,Lima,Peru,Activo,App Movil
102041,Jorge,Rodríguez,CC,3910193353,1992-10-05,2026-07-26,Premium,639.0,Medellin,Colombia,Activo,App Movil
102042,Andrés,Díaz,CC,2471193600,1994-10-20,2026-08-05,Basico,640.0,Lima,Peru,Activo,Corresponsal Bancario
102043,Mireya,Rodríguez,CC,8277056461,1987-02-08,2026-03-25,Basico,730.0,Lima,Peru,Activo,Corresponsal Bancario
102044,Martín,Zambrano,CC,0762643850,1998-03-31,2026-02-24,Basico,817.0,Ciudad de Mexico,Mexico,Inactivo,Corresponsal Bancario
102045,María,Valencia,CC,7234617623,1974-12-17,2026-07-10,Basico,,Bogota,,Activo,Oficina
102046,Javier,Rojas,CC,3610944164,1988-01-25,2026-07-27,Estandar,715.0,Medellin,Colombia,Activo,Oficina
102047,Marcela,Ramírez,CC,1654413727,1988-09-17,2026-02-24,Basico,682.0,Lima,Peru,Activo,Oficina
102048,Heidy,Lara,CC,8576063494,1992-05-30,2026-02-02,Estandar,751.0,Bogota,Colombia,Activo,Corresponsal Bancario
102049,Gloria,Bastidas,CC,4617551887,1987-02-23,2025-11-04,Basico,603.0,Bogota,Colombia,Activo,Corresponsal Bancario
102050,María,García,CC,7999324202,1979-05-26,2025-10-18,Premium,757.0,Ciudad de Mexico,Mexico,Activo,Corresponsal Bancario
102051,Alexandra,Torres,CC,4441723456,1998-12-15,2026-02-22,Estandar,761.0,Santiago,Chile,Activo,Portal Web
102052,Julio,Rosero,CC,8694790254,1996-08-27,2025-09-15,Estandar,758.0,Cali,Colombia,Activo,Corresponsal Bancario
102053,Iván,Arias,CC,3626890472,1992-05-08,2026-02-03,Basico,583.0,Cali,Colombia,Activo,App Movil
102054,Alejandra,Mejía,CC,4100953855,2005-08-06,2026-03-10,Estandar,633.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
102055,Sindy,Barbosa,CC,2164359900,1998-07-06,2025-09-25,Basico,673.0,Bogota,Colombia,Activo,App Movil
102056,Carlos,Torres,CC,8146047614,1994-01-22,2026-01-31,Premium,512.0,Santiago,Chile,Activo,App Movil
102057,Inés,Mora,CC,8443706618,1978-01-23,2026-02-21,Basico,809.0,Lima,Peru,Activo,Portal Web
102058,Alfonso,Benítez,CC,5646726368,1985-03-15,2026-02-01,Estandar,648.0,Santiago,Chile,Activo,Portal Web
102059,Elías,Galeano,CC,1541858990,1986-03-01,2026-05-25,Basico,678.0,Guadalajara,Mexico,Activo,App Movil
102060,Duván,Sánchez,CC,7291084507,1978-03-29,2026-05-23,Basico,592.0,Medellin,Colombia,Activo,Corresponsal Bancario
102061,Jesús,Velasco,CC,6043566050,1990-01-20,2025-10-21,Basico,517.0,Cali,Colombia,Activo,Oficina
102062,Ángela,Vargas,CC,4698330677,1984-02-13,2025-10-12,Basico,589.0,Ciudad de Mexico,Mexico,Activo,Oficina
102063,Enrique,Rodríguez,CC,6718222667,1990-07-05,2026-05-02,Basico,671.0,Santiago,Chile,Activo,App Movil
102064,Emilio,Bedoya,CC,1908788653,1985-03-05,2026-08-13,Estandar,717.0,Ciudad de Mexico,Mexico,Activo,Oficina
102065,José,Valencia,CC,9067396342,1995-04-26,2026-06-27,Basico,666.0,Ciudad de Mexico,Mexico,Activo,Oficina
102066,Jhon,Aguirre,CC,8760550492,2008-01-23,2026-08-19,Premium,684.0,Ciudad de Mexico,Mexico,Activo,Oficina
102067,Isabel,González,CC,7048618670,1990-02-08,2025-11-23,Estandar,,Buenos Aires,,Activo,Portal Web
102068,Silvia,Rojas,CC,0162907399,1971-01-09,2026-08-31,Basico,699.0,Santiago,Chile,Activo,App Movil
102069,Gloria,Perea,CC,9198271826,1976-09-22,2025-12-18,Elite,798.0,Buenos Aires,Argentina,Activo,App Movil
102070,Diego,Paz,CC,3371708649,1977-06-24,2026-06-14,Estandar,720.0,Guadalajara,Mexico,Activo,App Movil
102071,Lina,Parra,CC,4203983135,1973-11-09,2026-03-29,Basico,730.0,Ciudad de Mexico,Mexico,Activo,Corresponsal Bancario
102072,Angie,Villamil,CC,9014599670,1986-11-22,2026-01-27,Estandar,679.0,Santiago,Chile,Activo,Portal Web
102073,Ovidio,Carvajal,CC,1958730549,1986-07-12,2026-03-10,Estandar,499.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
102074,Andrés,Bustos,CC,4388430217,1996-04-05,2026-01-29,Estandar,545.0,Santiago,Chile,Activo,Portal Web
102075,Daniel,González,CC,7806643158,1992-06-28,2026-06-29,Estandar,695.0,Medellin,Colombia,Activo,Corresponsal Bancario
102076,Carlos,Tovar,CC,0164928150,1981-04-19,2025-12-20,Estandar,648.0,Buenos Aires,Argentina,Activo,Oficina
102077,Alejandra,Cardona,CC,0170926407,1974-09-12,2025-11-02,Premium,693.0,Buenos Aires,Argentina,Activo,App Movil
102078,Fabio,Ramírez,CC,8808172628,1990-08-18,2026-04-02,Basico,817.0,Lima,Peru,Activo,Corresponsal Bancario
102079,Claudia,Monroy,CC,8244850072,1993-11-23,2026-04-20,Estandar,722.0,Cali,Colombia,Activo,Oficina
102080,José,Durán,CC,5927411680,1988-01-10,2026-07-08,Estandar,775.0,Barranquilla,Colombia,Activo,Portal Web
102081,Deisy,Vega,CC,1961276620,1980-12-27,2026-07-23,Basico,659.0,Santiago,Chile,Activo,Oficina
102082,Luis,Contreras,CC,0391702634,2005-09-29,2026-04-18,Estandar,569.0,Lima,Peru,Activo,Corresponsal Bancario
102083,Blanca,Torres,CC,9624587012,2008-07-21,2026-07-17,Basico,644.0,Cali,Colombia,Activo,Oficina
102084,María,Cano,CC,2425369091,1995-02-22,2025-12-29,Basico,569.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
102085,Samuel,Sánchez,CC,3753028497,2002-12-04,2025-09-24,Basico,805.0,Cali,Colombia,Activo,Oficina
102086,Karina,Ayala,CC,0396702436,1995-04-19,2026-07-28,Estandar,729.0,Medellin,Colombia,Activo,Portal Web
102087,Yolanda,Meza,CC,4055364818,1989-09-12,2025-09-13,Premium,702.0,Medellin,Colombia,Activo,Corresponsal Bancario
102088,Víctor,Angulo,CC,4036488215,1993-11-25,2026-07-28,Estandar,773.0,Cali,Colombia,Activo,App Movil
102089,Omar,Jaramillo,CC,7385466232,1971-06-08,2026-07-14,Elite,447.0,Medellin,Colombia,Activo,App Movil
102090,Ángela,Gómez,CC,6799864912,1984-11-23,2026-05-26,Premium,708.0,Ciudad de Mexico,Mexico,Activo,Oficina
102091,Alicia,Álvarez,CC,7220429862,1984-12-27,2025-09-10,Estandar,518.0,Santiago,Chile,Activo,Portal Web
102092,Claudia,Peña,CC,9206661799,1981-09-02,2026-01-19,Basico,649.0,Santiago,Chile,Activo,Portal Web
102093,Julia,Díaz,CC,5699929983,2001-09-10,2026-06-24,Basico,618.0,Lima,Peru,Activo,Corresponsal Bancario
102094,Fernanda,Espinosa,CC,7688777925,1976-02-20,2026-06-29,Elite,716.0,Santiago,Chile,Activo,App Movil
102095,Wilmer,Mejía,CC,4134820849,1989-03-19,2026-04-12,Basico,672.0,Buenos Aires,Argentina,Activo,App Movil
102096,John,López,CC,3983912260,1979-12-16,2026-02-10,Basico,784.0,Barranquilla,Colombia,Activo,App Movil
102097,María,Triana,CC,4407629143,2001-07-10,2025-10-21,Basico,589.0,Medellin,Colombia,Activo,Corresponsal Bancario
102098,Hernando,Bohórquez,CC,9134103897,2007-06-24,2025-12-03,Elite,720.0,Barranquilla,Colombia,Activo,App Movil
102099,Angélica,Galeano,CC,8720998656,1979-06-26,2026-02-05,Estandar,666.0,Guadalajara,Mexico,Activo,Portal Web
102100,Stella,Villamizar,CC,2405920823,1984-08-11,2026-07-12,Estandar,486.0,Ciudad de Mexico,Mexico,Activo,Portal Web
102101,Gladys,Moreno,CC,9766919489,1999-08-25,2025-09-30,Estandar,558.0,Buenos Aires,Argentina,Activo,App Movil
102102,Yenny,Ceballos,CC,9805682017,1999-03-28,2025-11-12,Estandar,635.0,Bogota,Colombia,Activo,Corresponsal Bancario
102103,Alexander,Vargas,CC,0796618695,1975-05-04,2026-03-12,Basico,761.0,Buenos Aires,Argentina,Activo,App Movil
102104,Robert,Sánchez,CC,4043474125,2003-08-11,2025-12-13,Basico,696.0,Lima,Peru,Activo,Portal Web
102105,Lorena,García,CC,3795610077,1969-01-05,2026-05-19,Premium,533.0,Medellin,Colombia,Activo,Oficina
102106,Eva,Bedoya,CC,1750361920,1999-07-11,2026-01-16,Basico,635.0,Cali,Colombia,Activo,Oficina
102107,Milena,Quintero,CC,9991938733,1980-12-02,2026-03-28,Elite,851.0,Barranquilla,Colombia,Activo,App Movil
102108,Matilde,Díaz,CC,2444748904,1992-02-13,2026-07-22,Premium,661.0,Bogota,Colombia,Activo,App Movil
102109,Maricela,Rodríguez,CC,8623510765,1981-04-27,2026-06-11,Premium,617.0,Barranquilla,Colombia,Activo,App Movil
102110,Ana,Uribe,CC,1708517328,1995-05-05,2026-06-12,Basico,699.0,Buenos Aires,Argentina,Activo,Portal Web
102111,Juan,García,CC,5634091858,1990-04-07,2026-06-18,Basico,726.0,Medellin,Colombia,Activo,App Movil
102112,María,Herrera,CC,1157449653,1987-10-20,2026-05-15,Basico,604.0,Santiago,Chile,Activo,Portal Web
102113,Alberto,González,CC,6077004093,2001-02-27,2026-06-04,Basico,700.0,Cali,Colombia,Activo,Portal Web
102114,Stiven,Meneses,CC,4541840398,1979-12-11,2026-04-05,Basico,617.0,Barranquilla,Colombia,Activo,Oficina
102115,Milena,García,CC,8039662038,1995-08-18,2025-09-01,Premium,721.0,Santiago,Chile,Activo,Corresponsal Bancario
102116,Alicia,Fonseca,CC,8640788026,1990-10-10,2025-11-25,Estandar,666.0,Barranquilla,Colombia,Inactivo,Oficina
102117,Angélica,León,CC,5164693335,2000-04-20,2026-07-04,Estandar,698.0,Lima,Peru,Activo,Oficina
102118,Óscar,Hernández,CC,0397440880,2008-03-09,2026-07-21,Estandar,574.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
102119,Cristian,Villa,CC,7089870920,1991-08-17,2025-11-22,Estandar,567.0,Lima,Peru,Activo,App Movil
102120,Agustín,Becerra,CC,9918431132,1960-04-16,2025-10-16,Basico,744.0,Barranquilla,Colombia,Activo,App Movil
102121,Edwin,Rivera,CC,1584858052,1979-07-03,2026-06-12,Estandar,642.0,Cali,Colombia,Activo,Oficina
102122,Francisco,Moreno,CC,1196047220,1989-05-25,2026-07-10,Estandar,678.0,Barranquilla,Colombia,Activo,Corresponsal Bancario
102123,Eugenia,Carvajal,CC,7077454470,1991-09-25,2026-02-23,Premium,619.0,Barranquilla,Colombia,Activo,Oficina
102124,Wilson,Duarte,CC,2317146199,1988-04-23,2026-01-04,Estandar,,Bogota,,Activo,Corresponsal Bancario
102125,Ruth,Vargas,CC,4676626235,1982-03-21,2025-12-17,Basico,589.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
102126,Diego,Escobar,CC,0530261840,2003-08-29,2026-08-21,Premium,636.0,Barranquilla,Colombia,Activo,App Movil
102127,Carmen,Reyes,CC,8703686050,1974-11-06,2026-05-02,Premium,728.0,Cali,Colombia,Inactivo,App Movil
102128,Ingrid,Gómez,CC,6360502816,1979-10-03,2025-11-28,Estandar,767.0,Buenos Aires,Argentina,Activo,Oficina
102129,Mónica,Rodríguez,CC,8910390912,1980-02-23,2026-06-03,Estandar,597.0,Santiago,Chile,Activo,App Movil
102130,Luz,Mena,CC,0252094523,1982-12-10,2025-09-16,Elite,845.0,Guadalajara,Mexico,Activo,Oficina
102131,Sebastián,Cruz,CC,5979531926,1987-10-01,2025-11-03,Basico,681.0,Cali,Colombia,Activo,Oficina
102132,María,Trujillo,CC,8602757454,1979-11-09,2026-03-03,Estandar,545.0,Cali,Colombia,Activo,App Movil
102133,Edwin,Bejarano,CC,9205489445,1981-07-10,2026-04-25,Premium,686.0,Medellin,Colombia,Activo,Portal Web
102134,Lorena,López,CC,8081896558,1993-01-24,2025-09-05,Premium,611.0,Barranquilla,Colombia,Activo,App Movil
102135,Laura,Rivas,CC,4566229521,1995-04-18,2026-08-15,Basico,693.0,Cali,Colombia,Activo,Corresponsal Bancario
102136,Maricela,Zapata,CC,5660361624,1987-06-04,2025-10-17,Basico,645.0,Bogota,Colombia,Activo,Corresponsal Bancario
102137,Andrés,Gómez,CC,0472660235,1970-05-24,2025-12-29,Premium,657.0,Ciudad de Mexico,Mexico,Activo,Corresponsal Bancario
102138,Francisco,Martínez,CC,8501530173,2003-08-19,2026-01-22,Estandar,558.0,Barranquilla,Colombia,Activo,Portal Web
102139,Manuel,Acevedo,CC,1671560587,2006-09-02,2025-12-10,Basico,749.0,Barranquilla,Colombia,Activo,Oficina
102140,Carlos,Arias,CC,2441339547,1987-07-16,2026-01-21,Basico,534.0,Ciudad de Mexico,Mexico,Activo,Oficina
102141,Carlos,Martínez,CC,6453157905,1988-06-14,2026-06-10,Estandar,539.0,Buenos Aires,Argentina,Activo,Portal Web
102142,Daniel,González,CC,1898664693,1986-08-08,2026-06-29,Estandar,686.0,Barranquilla,Colombia,Activo,App Movil
102143,Ruby,Giraldo,CC,1833597487,1986-07-07,2026-01-11,Estandar,810.0,Bogota,Colombia,Activo,Portal Web
102144,Rosalba,Pedraza,CC,5702377184,1990-12-16,2026-01-19,Premium,614.0,Santiago,Chile,Activo,App Movil
102145,Olga,Rodríguez,CC,1922095673,1970-09-25,2026-08-14,Basico,720.0,Cali,Colombia,Activo,Corresponsal Bancario
102146,Marina,Gaitán,CC,2973239644,2007-09-22,2026-06-14,Elite,757.0,Guadalajara,Mexico,Activo,App Movil
102147,María,Salas,CC,2532676992,1998-02-01,2026-07-26,Basico,,Buenos Aires,,Activo,App Movil
102148,Beatriz,Mendoza,CC,3923852023,1990-03-28,2026-04-10,Premium,618.0,Santiago,Chile,Activo,Oficina
102149,Eduardo,Rodríguez,CC,1401693328,2008-04-17,2025-11-02,Premium,540.0,Cali,Colombia,Activo,Oficina
102150,Yaneth,Hernández,CC,4719982907,1990-12-30,2026-03-05,Basico,429.0,Cali,Colombia,Activo,App Movil
102151,Vanessa,Ruiz,CC,1545260756,1969-05-23,2025-09-25,Estandar,623.0,Medellin,Colombia,Activo,Oficina
102152,Carlos,León,CC,1383100643,1987-12-12,2026-04-18,Estandar,767.0,Santiago,Chile,Activo,Oficina
102153,Fernanda,Sánchez,CC,6227777331,1986-06-03,2026-02-19,Basico,537.0,Medellin,Colombia,Activo,App Movil
102154,Fabiola,Bonilla,CC,0664707038,2004-05-13,2026-08-20,Estandar,720.0,Guadalajara,Mexico,Activo,App Movil
102155,Julieth,Moreno,CC,0595298424,1996-05-03,2025-12-10,Basico,554.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
102156,Andrea,Bravo,CC,7402740675,1993-08-07,2026-07-18,Premium,660.0,Santiago,Chile,Activo,App Movil
102157,José,Osorio,CC,6259062003,1992-01-07,2026-04-10,Estandar,720.0,Ciudad de Mexico,Mexico,Activo,Corresponsal Bancario
102158,Camilo,Ramírez,CC,8564614974,1973-05-08,2026-01-05,Estandar,584.0,Buenos Aires,Argentina,Activo,Portal Web
102159,Valentina,Reyes,CC,9318399798,1982-03-21,2025-09-28,Estandar,667.0,Lima,Peru,Activo,Portal Web
102160,Camilo,Sepúlveda,CC,9149860995,2002-07-31,2026-07-05,Estandar,608.0,Cali,Colombia,Activo,App Movil
102161,John,Rodríguez,CC,4932664322,1985-10-25,2026-04-17,Basico,720.0,Santiago,Chile,Activo,App Movil
102162,Mauricio,Bastidas,CC,4612128981,1983-08-11,2025-09-18,Estandar,673.0,Buenos Aires,Argentina,Activo,App Movil
102163,Alexander,Chávez,CC,5948534001,1975-07-10,2025-10-02,Estandar,655.0,Barranquilla,Colombia,Activo,Oficina
102164,Rosa,Cardona,CC,2239847422,1970-08-17,2026-02-02,Premium,805.0,Barranquilla,Colombia,Activo,Oficina
102165,Flor,Forero,CC,8718882237,2001-08-04,2025-10-23,Premium,,Ciudad de Mexico,,Activo,App Movil
102166,Andrés,Vásquez,CC,7058416806,1998-04-10,2026-03-15,Estandar,580.0,Ciudad de Mexico,Mexico,Activo,Oficina
102167,Jhon,Ojeda,CC,3495647998,2004-05-09,2026-07-04,Basico,641.0,Buenos Aires,Argentina,Activo,App Movil
102168,Santos,Bolaños,CC,6058679496,1991-01-20,2026-03-16,Basico,642.0,Santiago,Chile,Activo,Oficina
102169,Elena,Buitrago,CC,3097236108,1982-10-29,2026-07-15,Estandar,658.0,Santiago,Chile,Activo,App Movil
